Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1752171914646687,0xA9,false,Rx,0,8,0xF1,0x08,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914646919,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x55,0x88,
1752171914647161,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xF4,0x04,0x32,0xFE,0x93
1752171914654576,0xB6,false,Rx,0,5,0x06,0x06,0x80,0x00,0xC8,,,
1752171914654797,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171914655042,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914655273,0x19E,false,Rx,0,8,0x00,0xE0,0x3F,0xFC,0xFE,0x00,0x00,0xBB
1752171914655557,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x18,0x60,0x4B
1752171914655824,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171914656217,0xAA,false,Rx,0,8,0x63,0x59,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914656452,0xA8,false,Rx,0,8,0x07,0x09,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914656751,0xA9,false,Rx,0,8,0xF2,0x09,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914656853,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x56,0x89,
1752171914664662,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0xDC,0xFF,0xFF,0xF1,
1752171914664826,0x194,false,Rx,0,4,0xEB,0xFA,0x00,0xF0,,,,
1752171914664917,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752171914666308,0xAA,false,Rx,0,8,0x64,0x5A,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914666544,0xA8,false,Rx,0,8,0x08,0x0A,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914666770,0xA9,false,Rx,0,8,0xF3,0x0A,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914666977,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x57,0x8A,
1752171914667142,0x1D2,false,Rx,0,5,0xE1,0x0C,0x8F,0x30,0xF0,,,
1752171914674631,0xB6,false,Rx,0,5,0x07,0x07,0x80,0x00,0xC8,,,
1752171914674865,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0xDC,0xFF,0xFF,0xF1,
1752171914675173,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914675400,0x19E,false,Rx,0,8,0x00,0xE0,0x3F,0xFC,0xFE,0x00,0x00,0xBB
1752171914675612,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x18,0x70,0x5B
1752171914675871,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171914676171,0x4A9,false,Rx,0,8,0x30,0x42,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
1752171914676388,0xA8,false,Rx,0,8,0x09,0x0B,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914676582,0xA9,false,Rx,0,8,0xF4,0x0B,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914676725,0xAA,false,Rx,0,8,0x65,0x5B,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914676928,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x58,0x8B,
1752171914684645,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171914686226,0xAA,false,Rx,0,8,0x66,0x5C,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914686437,0xA8,false,Rx,0,8,0x0A,0x0C,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914686653,0xA9,false,Rx,0,8,0xF5,0x0C,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914686859,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x59,0x8C,
1752171914694609,0xB6,false,Rx,0,5,0x08,0x08,0x80,0x00,0xC8,,,
1752171914694805,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171914695110,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914695316,0x19E,false,Rx,0,8,0x00,0xE0,0x3F,0xFC,0xFE,0x00,0x00,0xBB
1752171914695551,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0x80,0x67
1752171914695798,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752171914696224,0xAA,false,Rx,0,8,0x67,0x5D,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914696463,0xA8,false,Rx,0,8,0x0B,0x0D,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914696686,0xA9,false,Rx,0,8,0xF6,0x0D,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914696893,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5A,0x8D,
1752171914704661,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171914706231,0xAA,false,Rx,0,8,0x68,0x5E,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914706411,0xA8,false,Rx,0,8,0x0C,0x0E,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914706660,0xA9,false,Rx,0,8,0xF7,0x0E,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914706881,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5B,0x8E,
1752171914707042,0x130,false,Rx,0,5,0x45,0x43,0x21,0x8F,0x44,,,
1752171914710878,0x1D0,false,Rx,0,8,0x3C,0x76,0x6A,0xC3,0x9C,0x9E,0xCD,0x82
1752171914714672,0xB6,false,Rx,0,5,0x09,0x09,0x80,0x00,0xC8,,,
1752171914714935,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171914715165,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914715391,0x19E,false,Rx,0,8,0x00,0xE0,0x4F,0xFC,0xFE,0x00,0x00,0xCB
1752171914715608,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x18,0x90,0x8B
1752171914715911,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171914716161,0x1A6,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x90,0xF9
1752171914716439,0xA8,false,Rx,0,8,0xFD,0x00,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914716580,0xA9,false,Rx,0,8,0xE9,0x00,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914716709,0xAA,false,Rx,0,8,0x5A,0x50,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914716900,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4D,0x80,
1752171914724670,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x4B,0x00,0xFF,0xF1,
1752171914726317,0xAA,false,Rx,0,8,0x5B,0x51,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914726422,0xA8,false,Rx,0,8,0xFE,0x01,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914726621,0xA9,false,Rx,0,8,0xEA,0x01,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914726818,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4E,0x81,
1752171914734607,0xB6,false,Rx,0,5,0x0A,0x0A,0x80,0x00,0xC8,,,
1752171914734942,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x4B,0x00,0xFF,0xF1,
1752171914735195,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914735426,0x19E,false,Rx,0,8,0x00,0xE0,0x4F,0xFC,0xFE,0x00,0x00,0xCB
1752171914735649,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x18,0xA0,0x9B
1752171914735864,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171914736280,0xAA,false,Rx,0,8,0x5C,0x52,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914736501,0xA8,false,Rx,0,8,0xFF,0x02,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914736722,0xA9,false,Rx,0,8,0xEB,0x02,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914736935,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4F,0x82,
1752171914744663,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x8F,0xFF,0xFF,0xF1,
1752171914746193,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xF5,0x04,0x32,0xFE,0x94
1752171914746421,0xA8,false,Rx,0,8,0x00,0x03,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914746640,0xA9,false,Rx,0,8,0xEC,0x03,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914746861,0xAA,false,Rx,0,8,0x5D,0x53,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914747158,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x50,0x83,
1752171914754586,0xB6,false,Rx,0,5,0x0B,0x0B,0x80,0x00,0xC8,,,
1752171914754831,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x8F,0xFF,0xFF,0xF1,
1752171914755120,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914755402,0x19E,false,Rx,0,8,0x00,0xE0,0x4F,0xFC,0xFE,0x00,0x00,0xCB
1752171914755578,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xB0,0x97
1752171914755670,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752171914755838,0xC8,false,Rx,0,6,0x3C,0xFE,0xAC,0xE3,0x00,0x6C,,
1752171914756149,0xAA,false,Rx,0,8,0x5E,0x54,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914756521,0xA8,false,Rx,0,8,0x02,0x04,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914756749,0xA9,false,Rx,0,8,0xED,0x04,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914756949,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x51,0x84,
1752171914764620,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171914764731,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752171914766225,0xAA,false,Rx,0,8,0x5F,0x55,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914766461,0xA8,false,Rx,0,8,0x03,0x05,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914766753,0xA9,false,Rx,0,8,0xEE,0x05,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914766950,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x52,0x85,
1752171914771241,0x4B0,false,Rx,0,8,0x00,0x42,0xFE,0x01,0xFF,0xFF,0xFF,0xFF
1752171914774605,0xB6,false,Rx,0,5,0x0C,0x0C,0x80,0x00,0xC8,,,
1752171914774843,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171914775119,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914775425,0x19E,false,Rx,0,8,0x00,0xE0,0x4F,0xFC,0xFE,0x00,0x00,0xCB
1752171914775690,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xC0,0xA7
1752171914775935,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752171914776301,0xAA,false,Rx,0,8,0x60,0x56,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914776532,0xA8,false,Rx,0,8,0x04,0x06,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914776770,0xA9,false,Rx,0,8,0xEF,0x06,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914776968,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x53,0x86,
1752171914784686,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x71,0x00,0xFF,0xF1,
1752171914786300,0xAA,false,Rx,0,8,0x61,0x57,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914786529,0xA8,false,Rx,0,8,0x05,0x07,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914786822,0xA9,false,Rx,0,8,0xF0,0x07,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914787045,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x54,0x87,
1752171914794608,0xB6,false,Rx,0,5,0x0D,0x0D,0x80,0x00,0xC8,,,
1752171914794815,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x71,0x00,0xFF,0xF1,
1752171914795098,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171914795279,0x19E,false,Rx,0,8,0x00,0xE0,0x4F,0xFC,0xFE,0x00,0x00,0xCB
1752171914795519,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x14,0xD0,0xC7
1752171914795759,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752171914796198,0xAA,false,Rx,0,8,0x62,0x58,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171914796441,0xA8,false,Rx,0,8,0x06,0x08,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171914796666,0xA9,false,Rx,0,8,0xF1,0x08,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171914796918,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x55,0x88,
